title,best_persona_match,match_score,type,land_area,building_area,bedrooms,bathrooms,floors,address_city,SCHOOL,HOSPITAL,TRANSPORT,MARKET,MALL
"dijual rumah seken, 2 lantai siap huni masuk mobil",Pasangan Bekerja dengan Anak,0.2,Rumah,100.0,160.0,4.0,4.0,2.0,Jakarta Selatan,0,0,0,0,0
"Hunian Mewah Gaya Eropa di Cibubur – TANPA DP, Dekat Tol & LRT",Pasangan Bekerja dengan Anak,0.6,Rumah,65.0,72.0,3.0,2.0,2.0,Depok Kota,0,1,1,1,0
Rumah LB 270 Siap Huni 10 Menit ke Cibubur Junction Free Renov J-24473,Pasangan Bekerja dengan Anak,0.4,Rumah,160.0,270.0,4.0,4.0,2.0,Jakarta Timur,1,1,1,1,1
Rumah Seken Terawat Dekat Cibubur 15 Mnt ke Mall SHM Siap Huni J-17720,Pasangan Bekerja dengan Anak,0.4,Rumah,245.0,170.0,4.0,4.0,2.0,Jakarta Timur,1,1,1,1,1
Hunian Idaman DP 0% Free Biaya2 Fasilitas Lengkap dekat Tol,Pasangan Bekerja dengan Anak,0.6,Rumah,62.0,73.0,3.0,2.0,2.0,Jakarta Timur,0,1,1,1,0
Tidak Bisa Yura  Rumah ini terlalu sempurna di Cibubur,Pasangan Bekerja dengan Anak,0.6,Rumah,63.0,72.0,3.0,2.0,2.0,Depok Kota,0,1,1,1,0
Rumah Jagakarsa Dekat Sekolah Citra Alam,Pasangan Bekerja dengan Anak,0.2,Rumah,106.0,160.0,4.0,3.0,2.0,Jakarta Selatan,1,1,1,0,0
MEWAH MURAH AKSES MUDAH 2 JT ALL IN STARTEGIS PINGGIR JALAN,Pasangan Bekerja dengan Anak,0.6,Rumah,62.0,72.0,3.0,2.0,2.0,Depok Kota,0,1,1,1,0
GAK BISA YURA  RUMAH SEMEWAH INI CUMAN 700 JUTAAN AJA  SUPER STRATEGIS,Pasangan Bekerja dengan Anak,0.6,Rumah,73.0,75.0,3.0,2.0,2.0,Jakarta Timur,1,0,1,1,1
Dijual rapih siap huni rumah dikranggan jatisampurna bekasi,Pasangan Bekerja dengan Anak,0.4,Rumah,150.0,250.0,4.0,3.0,1.0,Jakarta Timur,0,0,0,0,0
Hunian Idaman DP 0% Free Biaya2 Fasilitas Lengkap dekat Tol,Pasangan Bekerja dengan Anak,0.6,Rumah,65.0,72.0,3.0,2.0,2.0,Jakarta Timur,0,1,1,1,0
Rumah Secondary Dijual Cepat Siap Huni Di Jagakarsa,Pasangan Bekerja dengan Anak,0.4,Rumah,68.0,90.0,3.0,3.0,2.0,Jakarta Selatan,0,1,1,0,0
BU DIJUAL RUMAH PRIBADI DAN 2 RUKO OMSET 60 JUTA PERTAHUN,Pasangan Bekerja dengan Anak,0.6,Rumah,265.0,530.0,5.0,5.0,2.0,Jakarta Timur,0,0,1,0,0
Rumah cluster bebas banjir di depok,Pasangan Bekerja tanpa Anak,0.6,Rumah,25.0,21.0,2.0,1.0,1.0,Jakarta Selatan,1,1,1,1,1
Rumah Mewah 2 Lantai dekat LRT Harjamukti,Pasangan Bekerja dengan Anak,0.6,Rumah,51.0,100.0,3.0,2.0,2.0,Depok Kota,1,1,1,0,1
Rumah Hook Siap Huni 15 Mnt ke Mitra Keluarga Cibubur Bisa KPR J-21638,Pasangan Bekerja tanpa Anak,0.6,Rumah,134.0,44.0,2.0,1.0,1.0,Jakarta Timur,1,1,1,1,1
Rumah Seken Terawat 15 Menit ke Stasiun Pondok Cina Siap Nego J-21308,Pasangan Bekerja tanpa Anak,0.6,Rumah,84.0,42.0,2.0,1.0,1.0,Jakarta Selatan,1,1,1,1,1
Rumah Kontrakan 8 Pintu  (Dalam kondisi full terisi),Pasangan Bekerja dengan Anak,0.6,Rumah,230.0,440.0,10.0,8.0,2.0,Jakarta Timur,1,0,1,0,1
Dijual cepat rumah jagakarsa bagus asri,Pasangan Bekerja dengan Anak,0.6,Rumah,132.0,70.0,3.0,2.0,1.0,Jakarta Selatan,0,1,0,0,0
Di Jual Cepat Rumah Tinggal,Pasangan Bekerja tanpa Anak,0.8,Rumah,40.0,40.0,2.0,1.0,1.0,Depok Kota,1,1,1,1,0
Dijual Cepat Rumah Baru 2 Lantai di Kampung Dukuh Kramat Jati JAKTIM,Pasangan Bekerja dengan Anak,0.6,Rumah,84.0,120.0,3.0,2.0,2.0,Jakarta Timur,1,1,1,1,1
di jual rumah di Jagakarsa Jakarta Selatan,Pasangan Bekerja tanpa Anak,1.0,Rumah,62.0,62.0,2.0,2.0,1.0,Jakarta Selatan,0,0,0,0,0
"RUMAH CITRA GRAN , 2 LANTAI,  DIJUAL CEPAT",Pasangan Bekerja dengan Anak,0.4,Rumah,120.0,150.0,4.0,2.0,2.0,Jakarta Timur,0,0,0,0,0
Dijual Rumah 2 Lantai The Address Cibubur,Pasangan Bekerja dengan Anak,0.4,Rumah,90.0,120.0,3.0,3.0,2.0,Depok Kota,0,0,0,0,0
Dijual Rumah minimalis istimewa komplek Deppen Sukatani Depok,Pasangan Bekerja dengan Anak,0.6,Rumah,84.0,120.0,3.0,2.0,2.0,Depok Kota,0,1,1,1,0
Rumah Strategis 15 Mnt ke AEON Mall Tanjung Barat Harga Nego J-11813,Pasangan Bekerja dengan Anak,0.4,Rumah,166.0,200.0,4.0,4.0,2.0,Jakarta Selatan,1,1,1,1,1
Rumah LT 128 Strategis 10 Mnt ke Eka Hospital Cibubur Siap Huni J-7252,Pasangan Bekerja dengan Anak,0.6,Rumah,128.0,120.0,3.0,2.0,2.0,Jakarta Timur,1,1,1,1,1
dijual rumah baru klasik modern pls roof top Jagakarsa Jaksel,Pasangan Bekerja dengan Anak,0.4,Rumah,70.0,140.0,3.0,3.0,1.0,Jakarta Selatan,0,1,1,0,0
Dijual Rumah Murah Hoek Raffless Hills Cibubur,Pasangan Bekerja dengan Anak,1.0,Rumah,225.0,225.0,3.0,2.0,2.0,Depok Kota,0,0,0,0,0
Rumah 2Lt Murah Masuk Mobil Di Srengseng Sawah Jagakarsa Jaksel,Pasangan Bekerja tanpa Anak,1.0,Rumah,30.0,55.0,2.0,2.0,1.0,Jakarta Selatan,0,1,0,0,0
Rumah 2Lt Unit Readystock Di Jagakarsa Jaksel Dkt Jalan Moh Kahfi 2,Pasangan Bekerja dengan Anak,0.6,Rumah,40.0,95.0,3.0,2.0,1.0,Jakarta Selatan,0,1,0,0,0
FOR SALE RUMAH GRAND CIBUBUR COUNTRY  CLUSTER ROYAL WOOD,Pasangan Bekerja dengan Anak,0.4,Rumah,96.0,105.0,3.0,3.0,2.0,Jakarta Timur,0,0,0,0,0
Dijual Rumah Hoek The Address Cibubur,Pasangan Bekerja dengan Anak,0.6,Rumah,180.0,174.0,3.0,2.0,1.0,Depok Kota,0,0,0,0,0
Rumah murah di depok dekat stasiun dan tol,Pasangan Bekerja tanpa Anak,0.8,Rumah,40.0,30.0,2.0,1.0,1.0,Jakarta Timur,1,1,1,1,1
"Cuma 165 jt , surat SHM",Pasangan Bekerja tanpa Anak,0.6,Rumah,25.0,21.0,2.0,1.0,1.0,Depok Kota,1,1,1,1,1
Rumah murah dekat stasiun depok,Pasangan Bekerja tanpa Anak,0.8,Rumah,40.0,30.0,2.0,1.0,1.0,Jakarta Selatan,1,1,1,1,1
Rumah mewah di Depok bebas banjir,Pasangan Bekerja tanpa Anak,0.8,Rumah,40.0,30.0,2.0,1.0,1.0,Jakarta Selatan,1,1,1,1,1
Cukup Booking 3 juta Dapat Diskon 15 juta Khusus Minggu ini,Pasangan Bekerja tanpa Anak,0.8,Rumah,40.0,30.0,2.0,1.0,1.0,Jakarta Timur,1,1,1,1,1
DIKONTRAKAN RUMAH FILM RESIDENCE DEKAT RAGUNAN JAGAKARSA,Pasangan Bekerja dengan Anak,0.2,Rumah,90.0,75.0,4.0,3.0,2.0,Jakarta Selatan,1,1,1,0,0
Rumah 3 KT Baru Renov di Depok Dekat Mall dan Stasiun Bisa KPR J-21608,Pasangan Bekerja tanpa Anak,0.8,Rumah,72.0,50.0,2.0,2.0,1.0,Depok Kota,1,1,1,1,1
Dijual rumah murah bebas banjir di Depok,Pasangan Bekerja tanpa Anak,0.8,Rumah,40.0,30.0,2.0,1.0,1.0,Jakarta Timur,1,1,1,1,1
Rumah Siap Huni 18 Menit ke Stasiun Cibinong Bebas Biaya Biaya J-23753,Pasangan Bekerja dengan Anak,0.6,Rumah,132.0,132.0,3.0,2.0,2.0,Depok Kota,1,1,1,1,1
Cukup Booking 3 juta Dapat Diskon 15 juta Khusus Minggu ini,Pasangan Bekerja tanpa Anak,0.8,Rumah,40.0,30.0,2.0,1.0,1.0,Jakarta Timur,1,1,1,1,1
"Dijual Kotrakan 5 Unit, di Area Jl. Radar Auri, Depok",Pasangan Bekerja dengan Anak,0.2,Rumah,150.0,120.0,5.0,5.0,1.0,Depok Kota,0,0,1,0,0
Rumah dijual murah diskon 15 Juta,Pasangan Bekerja tanpa Anak,0.8,Rumah,40.0,30.0,2.0,1.0,1.0,Jakarta Timur,1,1,1,1,1
Cukup Booking 3 juta Dapat Diskon 15 juta Khusus Minggu ini,Pasangan Bekerja tanpa Anak,0.8,Rumah,40.0,30.0,2.0,1.0,1.0,Jakarta Timur,1,1,1,1,1
Cukup Booking 3 juta Dapat Diskon 15 juta Khusus Minggu ini,Pasangan Bekerja tanpa Anak,0.8,Rumah,40.0,30.0,2.0,1.0,1.0,Jakarta Timur,1,1,1,1,1
"Rumah Mewah 2 Lantai di jl Benda, Jagakarsa Jakarta Selatan",Pasangan Bekerja dengan Anak,0.2,Rumah,140.0,94.0,4.0,4.0,2.0,Jakarta Selatan,0,1,0,0,0
Cluster Baltic Tipe Freya – Synthesis Huis,Pasangan Bekerja dengan Anak,0.2,Rumah,81.0,125.0,5.0,4.0,2.0,Jakarta Timur,1,1,1,1,0
Rumah dijual cepat perumahan jatijajar,Pasangan Bekerja tanpa Anak,0.8,Rumah,98.0,70.0,2.0,2.0,1.0,Depok Kota,1,1,1,0,1
RUMAH 2 LANTAI SIAP HUNI DI CIBUBUR,Pasangan Bekerja tanpa Anak,0.8,Rumah,70.0,65.0,3.0,2.0,1.0,Depok Kota,1,1,1,0,1
DIJUAL RUMAH MEWAH 2 LANTAI SIAP HUNI DI CIBUBUR,Pasangan Bekerja tanpa Anak,0.8,Rumah,70.0,65.0,3.0,2.0,1.0,Depok Kota,1,1,1,0,1
Rumah 3 KT Semi Furnish 7 Menit ke SMPN 16 Depok Harga Nego J-23753,Pasangan Bekerja dengan Anak,0.6,Rumah,132.0,132.0,3.0,2.0,2.0,Depok Kota,1,1,1,1,1
RUMAH MEWAH 2 LANTAI SIAP HUNI BISA KPR DP 0% ALL IN BIAYA2,Pasangan Bekerja tanpa Anak,0.8,Rumah,70.0,65.0,3.0,2.0,1.0,Depok Kota,1,1,1,0,1
RUMAH CLUSTER MEWAH 2 LANTAI SIAP HUNI BISA KPR DP 0% ALL IN BIAYA,Pasangan Bekerja tanpa Anak,0.8,Rumah,70.0,65.0,3.0,2.0,1.0,Depok Kota,1,1,1,0,1
Booking sekarang 3jt dapat diskon 15jt,Pasangan Bekerja tanpa Anak,0.8,Rumah,40.0,30.0,2.0,1.0,1.0,Depok Kota,1,1,1,1,1
Booking 3jt Minggu ini diskon 15jt,Pasangan Bekerja tanpa Anak,0.8,Rumah,40.0,30.0,2.0,1.0,1.0,Jakarta Timur,1,1,1,1,1
Booking 3jt sekarang diskon 15jt,Pasangan Bekerja tanpa Anak,0.8,Rumah,40.0,30.0,2.0,1.0,1.0,Jakarta Timur,1,1,1,1,1
Rumah 2 Lt Strategis 10 Menit ke Mall CIputra Cibubur Siap KPR J-16830,Pasangan Bekerja tanpa Anak,0.6,Rumah,119.0,100.0,2.0,2.0,2.0,Jakarta Timur,1,1,1,1,1
Jual Rumah 2 Lantai di Permata Cimanggis Dekat RS Sudah Renov J-23753,Pasangan Bekerja dengan Anak,0.6,Rumah,132.0,132.0,3.0,2.0,2.0,Depok Kota,1,1,1,1,1
Dijual Rumah Mewah dalam Perumahan Taman Arcadia Mediterania,Pasangan Bekerja dengan Anak,0.6,Rumah,379.0,300.0,5.0,5.0,2.0,Depok Kota,0,1,0,0,0
Dijual Rumah konsep mezzanine di Depok,Pasangan Bekerja tanpa Anak,0.8,Rumah,40.0,30.0,2.0,1.0,1.0,Jakarta Selatan,1,1,1,1,1
"Rumah 2lt Siap Huni Free Biaya Akad KPR, Rumah Cendana Lippo Karawaci",Pasangan Bekerja dengan Anak,0.4,Rumah,82.0,68.0,3.0,3.0,2.0,Jakarta Timur,1,1,0,0,0
RUMAH LEGENDA WISATA NEGO,Pasangan Bekerja dengan Anak,0.6,Rumah,125.0,300.0,3.0,3.0,2.0,Jakarta Timur,0,0,0,0,0
Rumah di jual 175 juta,Individu Lajang,0.8,Rumah,45.0,45.0,1.0,1.0,1.0,Jakarta Timur,0,0,0,0,0
DIJUAL CEPAT APARTEMEN PODOMORO GOLF VIEW,Individu Lajang,1.0,Apartemen,40.0,40.0,2.0,1.0,1.0,Depok Kota,0,0,0,0,0
DI JUAL RUMAH DI JAGAKARSA JAKARTA SELATAN,Pasangan Bekerja dengan Anak,1.0,Rumah,250.0,200.0,3.0,2.0,1.0,Jakarta Selatan,0,1,0,0,0
"Dikontrakan rumah kontrakan,",Pasangan Bekerja tanpa Anak,0.4,Rumah,105.0,65.0,1.0,1.0,1.0,Depok Kota,0,0,0,0,0
DIJUAL RUMAH TOWN HOUSE INSPIRA PASO JAGAKARSA JAKARTA SELATAN,Pasangan Bekerja dengan Anak,0.6,Rumah,500.0,350.0,4.0,3.0,1.0,Jakarta Selatan,0,1,0,0,0
Di jual rumah strategis dekat TSM cibubur,Pasangan Bekerja dengan Anak,0.6,Rumah,92.0,90.0,3.0,2.0,1.0,Depok Kota,0,0,1,0,1
Rumah Strategis 15 Menit ke Pintu Tol Cisalak 1 Semi Furnish  J-22668,Pasangan Bekerja tanpa Anak,0.6,Rumah,135.0,70.0,2.0,1.0,1.0,Jakarta Timur,1,1,1,0,0
Dijual cepat rumah di the address Cibubur,Pasangan Bekerja tanpa Anak,0.6,Rumah,90.0,54.0,2.0,1.0,1.0,Jakarta Timur,0,0,0,0,0
RUMAH BARU DP 0% AKSES STRATEGIS DEKET TOL DAN LRT,Pasangan Bekerja tanpa Anak,0.8,Rumah,66.0,65.0,3.0,2.0,2.0,Jakarta Timur,1,1,1,1,0
Rumah di jual modern minimalis akses motor,Pasangan Bekerja tanpa Anak,0.8,Rumah,28.0,40.0,2.0,1.0,2.0,Jakarta Timur,1,0,1,1,1
SIAP HUNI READY TANPA DP 0,Pasangan Bekerja tanpa Anak,0.8,Rumah,65.0,65.0,3.0,2.0,2.0,Jakarta Timur,1,1,1,1,0
Di jual siap huni diperumahan legenda wisata cibubur,Pasangan Bekerja dengan Anak,0.2,Rumah,164.0,100.0,4.0,3.0,2.0,Jakarta Timur,0,0,0,0,0
Rumah citra gran,Pasangan Bekerja dengan Anak,0.4,Rumah,90.0,68.0,3.0,3.0,2.0,Jakarta Timur,0,0,0,0,0
Cibubur citra gran rumah dua lantai siap huni harga nego,Pasangan Bekerja dengan Anak,0.2,Rumah,128.0,110.0,4.0,3.0,2.0,Jakarta Timur,0,0,0,0,0
Jual rumah siap huni cluster tribuana permai 1,Pasangan Bekerja tanpa Anak,0.8,Rumah,62.0,36.0,2.0,1.0,1.0,Jakarta Timur,0,0,0,0,0
Rumah strategis Danau Asri alternatif Cibubur,Pasangan Bekerja dengan Anak,0.6,Rumah,200.0,300.0,5.0,5.0,2.0,Jakarta Timur,0,0,0,0,0
Citra gran cibubur rumah siap huni Furnish strategis,Pasangan Bekerja dengan Anak,0.2,Rumah,170.0,120.0,4.0,3.0,1.0,Jakarta Timur,1,0,0,0,0
Rumah LB 130 Strategis 10 Mnt ke Pintu Tol Lenteng Agung 2 SHM J-18460,Pasangan Bekerja dengan Anak,0.4,Rumah,73.0,130.0,3.0,3.0,2.0,Depok Kota,1,1,1,1,1
Rumah Seken Terawat 25 Menit ke Margocity Mall 1 Lt Siap Huni J-12691,Pasangan Bekerja tanpa Anak,0.6,Rumah,90.0,58.0,2.0,1.0,1.0,Depok Kota,1,0,1,0,1
Rumah 3 KT Siap Huni 8 Mnt ke Harjamukti LRT Station Bisa KPR J-11630,Pasangan Bekerja dengan Anak,0.6,Rumah,96.0,180.0,3.0,2.0,2.0,Depok Kota,1,1,1,1,1
rumah baru siap huni di Kalisari Cijantung,Pasangan Bekerja dengan Anak,0.4,Rumah,73.0,120.0,4.0,2.0,1.0,Jakarta Timur,0,0,0,0,0
"JUAL RUMAH CITRA GRAND CIBUBUR 3,2M/NEGO",Pasangan Bekerja dengan Anak,0.4,Rumah,180.0,200.0,4.0,3.0,1.0,Jakarta Timur,0,0,1,0,0
Dijual rumah tinggal,Pasangan Bekerja dengan Anak,0.6,Rumah,138.0,130.0,3.0,2.0,1.0,Depok Kota,0,0,0,0,0
"Rumah Dijual Jagakarsa. Dekat Akses Tol, Dekat Mall dan Swalayan. NEGO",Pasangan Bekerja dengan Anak,0.6,Rumah,200.0,220.0,5.0,5.0,1.0,Jakarta Selatan,1,1,1,0,1
Dijual Murah Rumah Aesthetic Terdapat Balkon Dekat Mall J18460,Pasangan Bekerja dengan Anak,0.4,Rumah,73.0,130.0,3.0,3.0,2.0,Jakarta Selatan,1,1,1,1,1
Dijual Murah Rumah Aesthetic Terdapat Balkon Dekat Mall J18460,Pasangan Bekerja dengan Anak,0.4,Rumah,73.0,130.0,3.0,3.0,2.0,Jakarta Selatan,1,1,1,1,1
"Dijual & Disewakan, Rumah dalam komplek, Di Cibubur, Lt 84m², SHM",Pasangan Bekerja tanpa Anak,0.4,Rumah,84.0,74.0,2.0,1.0,11.0,Jakarta Timur,0,0,1,0,1
Rumah 1 lantai siap huni di dalam Perumahan Permata Cimanggis,Pasangan Bekerja tanpa Anak,0.6,Rumah,90.0,70.0,2.0,1.0,1.0,Depok Kota,0,0,0,0,0
Rumah Free Renov 10 Menit ke Grand Mall Cimanggis Siap Huni J-24473,Pasangan Bekerja dengan Anak,0.4,Rumah,160.0,270.0,4.0,4.0,2.0,Depok Kota,1,1,1,1,1
Cukup 1M-an sudah punya townhouse di cibubur,Pasangan Bekerja dengan Anak,0.6,Rumah,64.0,84.0,3.0,2.0,2.0,Jakarta Timur,0,0,1,0,0
Rumah Murah Cluster 2 Lantai Di Lenteng Agung Jaksel,Pasangan Bekerja dengan Anak,0.4,Rumah,65.0,109.0,3.0,3.0,1.0,Jakarta Selatan,0,0,1,0,1
Rumah permata cimanggis Dekat Akses tol  siap huni,Pasangan Bekerja tanpa Anak,0.6,Rumah,90.0,70.0,2.0,1.0,1.0,Depok Kota,0,0,0,0,0
Rumah permata cimanggis siap huni strategis dekat toll cimanggis,Pasangan Bekerja tanpa Anak,0.6,Rumah,90.0,70.0,2.0,1.0,1.0,Depok Kota,0,0,0,0,0
Dijual Rumah Cluster Kaberaz Residence Ada Kolam Renang di Jagakarsa,Pasangan Bekerja dengan Anak,0.4,Rumah,102.0,250.0,5.0,6.0,4.0,Jakarta Selatan,0,1,1,0,1
Rumah murah aman bebas banjir di Depok,Pasangan Bekerja tanpa Anak,0.6,Rumah,25.0,21.0,2.0,1.0,1.0,Jakarta Timur,1,1,1,1,1
Rumah cluster bebas banjir di Depok,Pasangan Bekerja tanpa Anak,0.6,Rumah,25.0,21.0,2.0,1.0,1.0,Jakarta Selatan,1,1,1,1,1
Booking 3jt sekarang dapat potongan harga 15 jt,Pasangan Bekerja tanpa Anak,0.8,Rumah,40.0,30.0,2.0,1.0,1.0,Depok Kota,1,1,1,1,1
Rumah murah aman bebas banjir di Depok,Pasangan Bekerja tanpa Anak,0.6,Rumah,25.0,21.0,2.0,1.0,1.0,Jakarta Timur,1,1,1,1,1
rumah strategis dekat Mall AEON Jakarta Selatan jual cepat,Pasangan Bekerja dengan Anak,0.6,Rumah,132.0,70.0,3.0,2.0,1.0,Jakarta Selatan,0,1,1,1,0
Dijual Rumah di ALTEA BLVD Cibubur,Pasangan Bekerja dengan Anak,0.4,Rumah,72.0,123.0,3.0,3.0,3.0,Jakarta Timur,1,0,1,0,0
Rumah Baru murah 8 menit tol Cimanggis 11 menit LRT Cibubur Promo DP 0,Pasangan Bekerja tanpa Anak,0.8,Rumah,61.0,36.0,2.0,1.0,1.0,Depok Kota,1,1,1,0,1
Dijual Murah Rumah Kavling Luas 2LT & 4KT Dekat Mall SHM J14506,Pasangan Bekerja dengan Anak,0.2,Rumah,144.0,185.0,4.0,3.0,2.0,Jakarta Selatan,1,1,1,1,0
Rumah Siap Huni Harga Nego Sampai Deal di Kota Wisata Cibubur,Pasangan Bekerja dengan Anak,0.4,Rumah,200.0,198.0,5.0,4.0,2.0,Jakarta Timur,0,1,1,1,1
Rumah Bagus Dan Nyaman Harga Terbaik di Kota Wisata Cibubur,Pasangan Bekerja dengan Anak,0.4,Rumah,180.0,268.0,4.0,5.0,2.0,Jakarta Timur,0,1,1,1,1
Dijual Rumah Mewah Dalam Cluster Dekat Tol Andara,Pasangan Bekerja dengan Anak,0.6,Rumah,66.0,120.0,3.0,2.0,1.0,Jakarta Selatan,1,1,1,1,0
Dijual Rumah Industrial Dalam Cluster Jagakarsa,Pasangan Bekerja dengan Anak,0.4,Rumah,143.0,155.0,3.0,3.0,1.0,Jakarta Selatan,0,1,0,0,0
Dijual Rumah Cibubur siap huni,Pasangan Bekerja tanpa Anak,0.6,Rumah,108.0,100.0,2.0,2.0,1.0,Jakarta Timur,0,0,0,0,0
Rumah 2 Lantai Nyaman Terawat di Lokasi Cozy Kota Wisata Cibubur,Pasangan Bekerja tanpa Anak,0.8,Rumah,60.0,84.0,2.0,2.0,2.0,Jakarta Timur,0,1,1,1,1
Rumah Idaman Siap Huni di Lokasi Cozy Kota Wisata Cibubur,Pasangan Bekerja dengan Anak,0.2,Rumah,120.0,145.0,5.0,3.0,2.0,Jakarta Timur,0,1,1,1,1
"DIJUAL RUMAH ASRI SIAP HUNI DI VILLA CIBUBUR INDAH, JAKARTA TIMUR",Pasangan Bekerja dengan Anak,0.6,Rumah,300.0,300.0,5.0,5.0,2.0,Jakarta Timur,0,1,0,0,0
Cluster Aurora Tipe Passa – Synthesis Huis,Pasangan Bekerja dengan Anak,0.4,Rumah,60.0,127.0,3.0,3.0,3.0,Jakarta Timur,1,1,1,1,0
Rumah sangat strategis Daerah Jaksel,Pasangan Bekerja dengan Anak,0.6,Rumah,254.0,110.0,5.0,2.0,1.0,Jakarta Selatan,1,1,1,0,0
Rumah siap huni lokasi beji depok,Pasangan Bekerja dengan Anak,0.6,Rumah,90.0,65.0,3.0,2.0,1.0,Jakarta Selatan,1,1,1,0,0
Rumah baru dinding batamerah hanya 5menit LRT Cibubur Promo Free Biaya,Pasangan Bekerja dengan Anak,0.4,Rumah,78.0,95.0,3.0,3.0,1.0,Jakarta Timur,1,0,1,0,1
Jual rumah siap huni Legenda Wisata Cibubur dekat toll Jorr 2,Pasangan Bekerja tanpa Anak,0.6,Rumah,88.0,38.0,2.0,1.0,1.0,Jakarta Timur,0,0,0,0,0
DIJUAL RUMAH SECOND SIAP HUNI,Pasangan Bekerja dengan Anak,0.4,Rumah,122.0,90.0,4.0,2.0,1.0,Depok Kota,0,0,1,1,0
Brand New Luxury Classic With Rooftop,Pasangan Bekerja dengan Anak,0.4,Rumah,97.0,220.0,4.0,4.0,1.0,Jakarta Selatan,0,0,0,0,0
"Properti luas bisa untuk, rumah tinggal, venue, mini cluster",Pasangan Bekerja dengan Anak,0.2,Rumah,2567.0,850.0,8.0,10.0,2.0,Jakarta Timur,1,0,1,0,0
Rumah Gandeng Hanya 10 Menit Ke Lrt Tmii Jakarta Timur,Pasangan Bekerja dengan Anak,0.8,Rumah,316.0,603.0,3.0,2.0,1.0,Jakarta Timur,1,1,1,1,1
"DI BAMBU APUS RUMAH SIAP HUNI DIJUAL 1,5 M AKSES STRATEGIS",Pasangan Bekerja dengan Anak,0.2,Rumah,72.0,140.0,5.0,4.0,3.0,Jakarta Timur,1,1,1,0,1
"WHITE HOUSE PREMIUM BERASA SULTAN, AKSES 2 MOBIL DEKAT TOL CIBUBUR",Pasangan Bekerja dengan Anak,0.6,Rumah,60.0,72.0,3.0,2.0,2.0,Jakarta Timur,0,0,1,0,0
"TERLARIS DI TAPOS DEPOK, PERUMAHAN EROPA KLASIK PINGGIR JALAN BESAR",Pasangan Bekerja dengan Anak,0.6,Rumah,60.0,72.0,3.0,2.0,2.0,Depok Kota,0,0,1,0,0
Rumah Minimalis Dicimanggis AINA CIMANGGIS RESIDENCE 2,Pasangan Bekerja tanpa Anak,0.8,Rumah,60.0,65.0,3.0,2.0,1.0,Depok Kota,0,0,0,0,0
RUMAH MEWAH KLASIK EROPA 2 LANTAI CUMAN 800 JUTAAN DEKAT TOL CIBUBUR,Pasangan Bekerja dengan Anak,0.6,Rumah,60.0,72.0,3.0,2.0,2.0,Jakarta Timur,0,0,1,0,0
"Rumah murah Depok, akses 5 menit ke stasiun",Pasangan Bekerja tanpa Anak,0.8,Rumah,40.0,30.0,2.0,1.0,1.0,Jakarta Selatan,1,1,1,1,1
"Rumah murah bebas banjir, diskon 15 Juta Minggu ini",Pasangan Bekerja tanpa Anak,0.8,Rumah,40.0,30.0,2.0,1.0,1.0,Depok Kota,1,1,1,1,1
Jual Rumah di Cibubur Pinggir Jakarta Gaya Eropa Smart Home Sistem,Pasangan Bekerja dengan Anak,0.6,Rumah,60.0,75.0,3.0,2.0,2.0,Jakarta Timur,1,1,1,0,0
Rumah Modern Clasic Nyaman Dan Aman Di Jagakarsa,Pasangan Bekerja dengan Anak,0.4,Rumah,61.0,100.0,3.0,3.0,1.0,Jakarta Selatan,0,1,0,0,0
Dijual rumah 1lt rapih siap huni di cibubur country cikeas bogor,Pasangan Bekerja dengan Anak,0.2,Rumah,160.0,110.0,4.0,3.0,1.0,Jakarta Timur,0,0,0,0,0
Jual Rumah di Cibubur Pinggir Jakarta Gaya Eropa Smart Home Sistem,Pasangan Bekerja dengan Anak,0.6,Rumah,60.0,75.0,3.0,2.0,2.0,Jakarta Timur,1,1,1,0,0
Rumah SHM Strategis 8 Mnt ke Cibubur Junction LB 150 Siap Huni J-21366,Pasangan Bekerja dengan Anak,0.4,Rumah,98.0,150.0,3.0,3.0,2.0,Jakarta Timur,1,0,1,1,1
Rumah Strategis di Depok 15 Mnt ke Mall Pesona Square Bisa KPR J-13255,Pasangan Bekerja dengan Anak,0.6,Rumah,135.0,90.0,3.0,2.0,1.0,Depok Kota,1,1,1,1,1
Rumah CANTIKS baru beres RENOV,Pasangan Bekerja dengan Anak,0.4,Rumah,126.0,150.0,4.0,2.0,2.0,Depok Kota,0,0,1,0,1
Rumah Minimalis Hook 5 Menit ke Gerbang Tol Kukusan 3 Siap KPR J-24758,Pasangan Bekerja tanpa Anak,0.6,Rumah,108.0,108.0,2.0,2.0,1.0,Jakarta Selatan,1,1,1,1,1
Dijual rumah minimalis perumahaan bukit golf,Pasangan Bekerja dengan Anak,0.6,Rumah,90.0,69.0,3.0,2.0,1.0,Depok Kota,0,0,0,0,0
Rumah Minimalis 25 Mnt ke RS Permata Cibubur 590jt Sudah Renov J-10233,Pasangan Bekerja tanpa Anak,0.6,Rumah,84.0,40.0,2.0,1.0,1.0,Jakarta Timur,1,1,1,1,1
"Rumah Nyaman, Strategis dan dapat masuk mobil (Nego)",Pasangan Bekerja dengan Anak,0.4,Rumah,169.0,145.0,4.0,2.0,1.0,Depok Kota,0,1,1,0,0
Rumah Baru Dalam Town House Jagakarsa Jakarta Selatan,Pasangan Bekerja dengan Anak,0.4,Rumah,100.0,240.0,4.0,4.0,5.0,Jakarta Selatan,0,1,0,0,0
